id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LAP3	6202.5782935051	-0.338826026973511	0.341521053549585	-0.992108754209841	0.321144476571604	0.525839510239616
ZNF696	476.533399655231	0.390657544399284	0.393804926075306	0.992007764586928	0.321193737765078	0.525839510239616
USPL1	1347.51002065448	-0.337888588607126	0.340821709789585	-0.991393971985323	0.321493242560753	0.526165105891166
RAB1B	12435.8804722836	0.314668176513202	0.317397896473269	0.991399691080509	0.321490451043079	0.526165105891166
C16orf79	24.3377014963604	0.727785711076884	0.734136126397544	0.991349812259175	0.321514797666923	0.526165105891166
SPDYE3	229.78593307577	0.295351834086467	0.297873125216789	0.991535687791616	0.32142407506201	0.526165105891166
CHMP1A	4011.55315753843	0.285671307905342	0.288216525509604	0.991169078179116	0.321603026850116	0.526259498482009
FAM38B	627.72444327025	-0.677813289927191	0.683905671043481	-0.991091781550818	0.321640765668087	0.526271260391191
AKNAD1	4.67887834012658	-0.931314184680348	0.939801935263477	-0.990968575117107	0.321700925176698	0.526319701500028
C6orf97	1183.18964913082	-0.797373635200226	0.804762866146742	-0.990818126360755	0.321774396587944	0.526389910315662
OR1J4	0.685009329675409	1.19979721662564	1.21099807602242	0.990750720733131	0.321807317572099	0.526393775757001
PAPOLB	1.27896066492548	-1.1151081764867	1.12562829889874	-0.990653999706359	0.321854560070921	0.526421064544406
HOTAIR	154.713896518404	0.837691622377199	0.845695253864435	0.990536033576322	0.321912185673233	0.526465329004757
KIF7	486.970903899945	0.539178761413764	0.544367798213669	0.990467774146573	0.321945532987117	0.52646988335258
SPEF2	545.099395035647	0.329534712513267	0.332870358483017	0.989979143877663	0.322184313197016	0.526796213533298
TCHP	870.469142882441	0.313491863361343	0.316679476637973	0.989934259995403	0.322206252512877	0.526796213533298
ANKRD50	3309.58551688162	0.323849810502129	0.327216306832923	0.98971170977578	0.322315049828215	0.526914435688045
C15orf23	944.20807393198	0.629810141781591	0.636389636676371	0.989661216155023	0.32233973779639	0.526914435688045
KIF5A	34.5219697667011	0.908353499948939	0.918170610584959	0.989307966817011	0.322512487356531	0.527146798292399
SEC24B	3484.50688317805	-0.280526253260629	0.283590622288808	-0.989194392242427	0.322568041570108	0.527187579135359
LOC152225	2.76429437593656	1.02309229097646	1.03434087758393	0.989124874737866	0.322602048653642	0.527193140129744
PLA2G10	9.0801155233772	0.93072793867735	0.941243527403178	0.988827982961179	0.32274731067318	0.527280460323994
SPAG9	7095.52108306163	-0.37186742902879	0.376047238831246	-0.988884881018016	0.322719468516042	0.527280460323994
NLRP7	19.4148386368872	0.897992110591717	0.908074200618344	0.988897283922656	0.322713399560319	0.527280460323994
ANKRD43	165.54376518637	-0.83060685475918	0.840317874007279	-0.988443635975766	0.322935425774728	0.527537756699427
MAGI2	787.139216059858	-0.55117371336446	0.557671070764849	-0.98834912237517	0.322981695538244	0.527563311904209
MARVELD2	789.872255373149	0.679166773094034	0.68722827128871	0.988269548079622	0.323020655016884	0.527576922662448
PSMB5	4211.778808683	0.254726560328971	0.257818314648727	0.988008011285122	0.32314872469838	0.527736057229266
FLJ33360	6.18990252188518	-0.873965939596868	0.884739940588505	-0.987822409165263	0.323239630666778	0.527834475103414
APOA1	3.77916671050166	-1.02108503509082	1.03407393267261	-0.98743910162378	0.323427423431596	0.528069450237679
TMEM214	7110.61770641629	0.263000054834141	0.266355180572005	0.987403564929135	0.323444837423531	0.528069450237679
PCDHB2	486.90673917216	0.73000976192942	0.739543077765553	0.987109181165029	0.323589117344813	0.52820488348164
CNTROB	1509.54762510574	0.321513020425811	0.325704675718721	0.987130503166216	0.323578665846836	0.52820488348164
LRCH1	1895.62689876402	-0.266624065960381	0.270216056632738	-0.986706968056902	0.323786313104865	0.528426625252904
RPS2P32	30.8056078075032	-0.764032792129921	0.7742929019517	-0.986749058662534	0.323765673389856	0.528426625252904
MATK	117.242411640659	0.865826047994196	0.877952197956158	0.986188143283666	0.324040796467053	0.52859154923688
MFAP3	3064.71212642741	-0.287614818371122	0.291597875871556	-0.986340581224988	0.323966012200528	0.52859154923688
MVD	1147.86095881229	-0.70555888504476	0.715418637408738	-0.986218205888947	0.324026047215394	0.52859154923688
STX16	4817.23557824217	0.473828540281686	0.480425654565766	0.98626818900826	0.324001525571304	0.52859154923688
ASCC2	3489.34190357009	0.307612949813743	0.311885832056856	0.986299851407375	0.323985992670728	0.52859154923688
GIPR	22.4471693652343	-0.768196948538463	0.779045677981277	-0.986074334600088	0.32409663700329	0.528614155481441
CHMP1B	3721.4918048226	-0.22594524443527	0.229145300870576	-0.98603481536323	0.324116028688899	0.528614155481441
LGALS3BP	30568.3924638606	0.473726125664961	0.480597049310018	0.985703358655819	0.324278700854887	0.528732903458914
NDUFA6	3078.38649927757	0.309664159245192	0.314133831999274	0.985771437843435	0.324245284645622	0.528732903458914
RPL34	19040.9851782172	-0.39834076147277	0.404166989327524	-0.98558460238317	0.324336996936655	0.528732903458914
PRKAG3	2.38865759196233	1.12703876173371	1.14342717095039	0.985667290726473	0.32429640546306	0.528732903458914
C7orf49	1399.71697405754	0.209067908488205	0.212128114361497	0.985573784585306	0.324342307607706	0.528732903458914
CHST14	1209.7979699427	0.170638621688688	0.173150055411503	0.985495622759999	0.324380680477043	0.528745420315816
POC5	488.073996270886	0.360778065146805	0.366158156296635	0.985306646711778	0.324473468839483	0.528846624489444
KPNB1	13851.0785895744	0.333744247725671	0.338790042983081	0.985106423987608	0.324571798238457	0.528956839778208
C14orf93	413.517362313707	-0.316360810399437	0.321187120960172	-0.984973524012087	0.324637076139283	0.529013175061516
CAMTA1	1413.17944357881	0.368077698292942	0.373789432225018	0.984719380914339	0.324761930115622	0.529166572850142
HGD	421.085444978639	-1.01558982309746	1.03171424408838	-0.984371233523904	0.324933016712372	0.529395265855227
ERC2	39.5890783235655	0.711841035537249	0.72336574646116	0.984067933849105	0.325082112041663	0.529588089845819
EIF4E2	3190.93795072617	-0.133389002444239	0.135558281680684	-0.983997442210468	0.325116770527033	0.529594467054248
ABCA7	636.275545327671	-0.525352848940686	0.534250530295933	-0.983345488959425	0.325437429038347	0.530066674793359
RAD51L1	414.619615626538	0.628307413036985	0.639007496574653	0.98325515178613	0.325481876947711	0.530088948879765
RAD52	405.740966701538	0.517327059861367	0.526418526262741	0.982729585020654	0.325740545852077	0.530279408692155
HIST1H4J	33.7628830575729	0.628207240018897	0.639116019911317	0.982931456022753	0.325641174921576	0.530279408692155
SLC6A14	795.57946874328	0.986435693858367	1.00374221598658	0.982758001155506	0.32572655682729	0.530279408692155
FASTKD5	1167.75801033235	0.327708963110594	0.33347650085998	0.982704815078386	0.325752740205526	0.530279408692155
CYP4Z2P	787.588026660675	-1.06408274897865	1.08268001449492	-0.982822934507618	0.325694592149079	0.530279408692155
DHX35	687.065860600742	0.230651114975095	0.234776364434582	0.98242902572658	0.325888532588963	0.53045033188864
BCMO1	7.79279249409259	-0.776673797622846	0.790658800550438	-0.982312214930314	0.32594605865281	0.5304938403584
DLD	7389.38003013764	-0.374896606178344	0.381876839906685	-0.981721243608157	0.326237196748579	0.530867367390046
PRMT7	1235.58554881526	-0.263133728162894	0.268026999210376	-0.981743365176274	0.326226295661088	0.530867367390046
HOXD13	10.1442853403195	0.874968149601	0.891336281611928	0.981636412262579	0.326279002214828	0.530885245315258
DDTL	505.979587274468	-0.392165250604614	0.399564003916275	-0.981482933299438	0.326354646542892	0.530958173531154
GNB3	36.8279484913058	0.614868600156802	0.626788698651482	0.980982269590493	0.326601485116289	0.531309583776862
RRP7B	333.00238704277	-0.63553413755077	0.648102730336681	-0.980607097921988	0.326786532745139	0.53156041672028
DOK4	791.176379825677	0.265347920719074	0.270635483755402	0.980462417703117	0.326857912220034	0.531626323850657
CYBA	1601.18983288876	0.419922819868367	0.428335466428431	0.980359677823994	0.326908606145217	0.53165857717688
C3orf15	187.974848981991	0.776532845100664	0.792339802274427	0.980050280033404	0.327061300088	0.531856693601047
NEAT1	29475.9684896613	-0.572621353780713	0.584376551144698	-0.979884207638108	0.327143279206086	0.531914935454808
NHLRC2	601.316619116219	-0.396161870990194	0.404307609400023	-0.979852621567234	0.327158872700783	0.531914935454808
NNT	4616.26020831525	-0.488958041682764	0.499185115017891	-0.979512463357885	0.327326833486894	0.532112527910342
TBC1D24	995.873553078465	-0.375953822397816	0.383829473049816	-0.979481381173203	0.327342183807378	0.532112527910342
SIGLEC6	27.61217973439	-0.762006880075353	0.778188196911287	-0.979206422173763	0.327477996055302	0.532283068508081
LONP2	7283.0767298866	-0.548854816511616	0.5605844902611	-0.979075993087107	0.327542432512397	0.532337573587937
ZNF212	689.624019542827	0.36784424339255	0.375888449891728	0.978599484763377	0.327777913971117	0.532670032647779
DAGLB	960.88101156709	0.30943008611492	0.316252819061159	0.978426333189712	0.327863509431603	0.532758873075068
CLDN8	1726.42902203143	-1.00882396858271	1.03126517430647	-0.978239151012884	0.327956057069887	0.532808737063649
TMEM217	48.4526049398091	0.529988707228321	0.541755773106715	0.978279759141438	0.32793597793674	0.532808737063649
TTBK1	12.0696494321913	0.966817962362139	0.988413912338907	0.978150904487306	0.327999694279418	0.532829378881295
CCDC61	352.880076110345	0.597226520206661	0.61065468572766	0.978010214553585	0.328069272129737	0.532892152919081
CYHR1	1635.26038059574	0.37970916625271	0.388473286440204	0.97743958080669	0.328351575772441	0.533300419032253
CDH3	3749.2735149609	0.84205452778568	0.861872095514238	0.977006370397996	0.328565998583259	0.533538730579539
MFGE8	8615.65645540328	-0.433996152823385	0.444196649063548	-0.977036080164794	0.328551290470202	0.533538730579539
GOLGA6L10	331.831904339478	-0.508938566549862	0.520943489494282	-0.976955421871048	0.328591222147819	0.533538730579539
HEXA	6014.10851656682	0.212000764743323	0.217053674403943	0.976720460160392	0.328707563089567	0.533545676949718
RET	1288.33256374973	0.839593486377474	0.859506775698413	0.976831725026532	0.328652467128029	0.533545676949718
WDR55	1178.16482141841	0.253498280919933	0.259528885143801	0.976763263863573	0.328686366910417	0.533545676949718
FEM1A	2433.45325951274	0.25956646367582	0.265759573050017	0.9766965708775	0.328719393327955	0.533545676949718
SERPINB2	68.4538516376418	0.869875691469106	0.891194563735883	0.976078318770922	0.329025654652453	0.533992455911358
RBM41	480.368884641213	0.250954106691251	0.257130305549467	0.975980276439923	0.329074238512931	0.533993102472465
HNRNPA3	13570.2191803636	0.374817365713766	0.384052915280756	0.97595240343316	0.329088051541141	0.533993102472465
BMP6	1061.90285340349	-0.83509983814741	0.85588345442225	-0.975716768249867	0.329204840303521	0.534132295287601
MRVI1	1716.95108850587	-0.452993243045357	0.464333981029708	-0.975576334173945	0.329274456950468	0.534156425415519
LOC645752	5.41310093700586	-1.07519804114148	1.10213232148714	-0.975561663676363	0.329281730029455	0.534156425415519
WNT1	4.05919606093344	-0.897152643930425	0.919923507732477	-0.975247003027263	0.32943775196254	0.534258587394721
ECD	1924.47609009211	0.238848866483495	0.244901805228109	0.975284221612922	0.329419294931371	0.534258587394721
MRPS9	1280.45387497817	0.339307474610978	0.347903306557095	0.975292468383869	0.329415205374201	0.534258587394721
ARHGAP15	215.373487179858	-0.545833314190643	0.559808082553917	-0.975036501260361	0.329542154290723	0.534377591058269
RNASEH2B	1100.41988951552	0.371363264999825	0.381067433712204	0.974534248130718	0.329791342785793	0.534731331968003
PLEKHH3	1539.24192326782	0.535342666010524	0.549440052335244	0.974342266704432	0.329886624919396	0.534835482434024
COPS3	2815.91582127345	0.257933346349657	0.264783669140865	0.974128605387805	0.329992687938105	0.534957090384134
ENPP1	4628.78156598267	0.343405638747094	0.352569596245114	0.974008089195389	0.330052522783821	0.534982996769041
UNC119	1167.82372137624	0.396169333621006	0.406756674824305	0.973971315386842	0.330070781937848	0.534982996769041
GBP3	2190.06472676707	0.478606637425172	0.491430112493648	0.973905801165895	0.330103313075832	0.534985386305793
CYTSA	5205.37697929318	0.45162791319185	0.463833120266067	0.973686210533616	0.330212366115611	0.53511177974671
PRIC285	2163.46240110476	0.518734275441219	0.532796554745018	0.973606662470764	0.330251877006747	0.535125466401865
RGS2	2692.97809913223	-0.60523915245195	0.621729816879693	-0.97347615639458	0.330316704967011	0.535135084304742
ZNF552	1797.88455908228	0.78545800102897	0.806864406838995	0.97346963674617	0.330319943771759	0.535135084304742
FAM199X	1699.91931056585	0.304145401092011	0.312461393186903	0.973385537297664	0.330361724200716	0.535152441327961
ANKRD58	18.9330483124914	0.593412821967584	0.609708704255033	0.973272675666719	0.330417798996359	0.535192948332043
TNFRSF11B	414.440914401192	-0.746635244239253	0.767281779076784	-0.973091326549715	0.330507914393577	0.535238256401595
AURKAIP1	2186.52700211009	0.451766937644606	0.464254181753372	0.973102570532365	0.330502326608821	0.535238256401595
CYP1B1	3682.48468915154	-0.539908229224797	0.554913660420441	-0.97295898034971	0.330573689463452	0.535254546229164
SMPD3	296.599388441932	0.74275992823774	0.763457421050312	0.972889787639896	0.330608081093644	0.535254546229164
SLC43A2	1381.88531674938	-0.290693474436923	0.298795760247876	-0.972883531532604	0.330611190751091	0.535254546229164
RAB1A	10275.469822182	0.288956521272574	0.297098160678272	0.972596129888149	0.330754066870006	0.535385224196835
MOB2	1057.02688588063	-0.36166581832911	0.37185543223428	-0.972597915690122	0.330753178970079	0.535385224196835
NRD1	9445.36663537991	0.309518731924439	0.318311792742443	0.972375950189445	0.330863551932398	0.535481674991575
SSBP3	1977.27465433283	0.476058809382723	0.489626975994841	0.972288768231061	0.330906909920197	0.535481674991575
YTHDF3	6092.176322152	0.260502875492241	0.267918970088406	0.972319636068631	0.33089155807457	0.535481674991575
CCDC42B	6.55239664652644	0.963075662615952	0.990778763527914	0.972039064691578	0.331031114703182	0.535632348476142
OR3A2	3.56759277460719	-0.90661904069498	0.933286873115868	-0.971425900021657	0.331336236236542	0.53602535738267
SHOX2	377.798245958129	-0.382120003997166	0.393340612088524	-0.971473558166853	0.331312514188501	0.53602535738267
GPR135	28.5987500708712	-0.454043823946388	0.467492119269386	-0.971233107963371	0.331432210525714	0.536079930377084
EDARADD	512.608347531621	-0.663194560896426	0.68282461899841	-0.971251683732819	0.331422962493778	0.536079930377084
YBX1	22570.6981128675	0.576192223415974	0.593643480285174	0.970603135638216	0.331745943911973	0.536399432009128
SDC3	7133.63606239479	-0.327910808212087	0.337827179951494	-0.97064661362999	0.331724285212487	0.536399432009128
OTUD7B	3440.49601445546	0.318777389590007	0.328437943479752	0.97058636469528	0.331754298654664	0.536399432009128
LOC723972	17.158742393922	0.389132079719046	0.400889349518246	0.970672032536338	0.331711623127069	0.536399432009128
CPE	11356.1527077503	-0.50049203984198	0.515825022171205	-0.970274838035802	0.331909515911086	0.536443256923689
PRPF40B	734.902693964057	0.466069415588778	0.480260259747219	0.970451762621561	0.331821357991004	0.536443256923689
ENOSF1	1154.23291803629	-0.494174216103529	0.509288358780753	-0.970323015602775	0.331885508510492	0.536443256923689
CNDP2	9280.82302908888	0.368735780088398	0.380057059459614	0.970211632465626	0.33194101362952	0.536443256923689
TMEM107	579.301232388695	0.407498848757697	0.420033439465487	0.970158112354719	0.331967686228742	0.536443256923689
ADAM21P1	4.42862920478438	0.755029768052225	0.778255258419631	0.970156975984243	0.331968252572073	0.536443256923689
ASB7	1318.22597431617	0.34679026627822	0.357589927262353	0.969798755052153	0.332146813529665	0.536681456698435
ZNF577	446.155435945497	-0.313988581196636	0.323797169954857	-0.969707614308092	0.332192253993295	0.53670453641798
CCNJ	560.628136049216	0.399282913154452	0.41181984197847	0.969557249199582	0.332267231001874	0.536775327885049
PKD2L2	1.91770848728306	-0.949779718215705	0.97979113942012	-0.969369572762032	0.332360828008068	0.536876183727211
MX1	5517.95004454242	0.55141663371044	0.56899422675668	0.969107607389209	0.332491502476296	0.537036907797156
PPA2	2794.71936724555	0.22252666197662	0.22975149218186	0.968553718034085	0.332767904708229	0.5374329576696
C10orf137	1112.06999701949	0.221167846232878	0.228374282899812	0.968444622680673	0.332822363027638	0.53747051893823
FARP2	732.057573526342	-0.335496818618586	0.346528531416528	-0.968165066371745	0.332961938468049	0.537645514815392
PET112L	1155.22923335511	-0.445610353287832	0.460591873803272	-0.967473328628809	0.333307468148792	0.5381025722897
HIST1H2AH	1.34194643737721	1.15942879582306	1.19837097654758	0.967504068867965	0.333292108191085	0.5381025722897
GJA9	21.3954331501894	0.663891128415146	0.686823920722701	0.966610376232347	0.333738845487188	0.538698027770081
LOC283663	51.4907836411972	-0.47332464804337	0.489655251018912	-0.966648773925001	0.333719643387145	0.538698027770081
FLNB	32755.2986064429	0.531313900390353	0.549888151338567	0.966221765457212	0.33393322391165	0.538961277532286
CRLF2	0.784555910490689	-1.17195197708414	1.21366475502406	-0.965630724821464	0.334228995253933	0.539388108698168
NCKAP1L	1036.7995634441	-0.510440055851407	0.528733715794239	-0.965400996009206	0.334344002800091	0.539523165548887
APOC2	124.943404325524	0.857559252764048	0.888429454213219	0.965253063928966	0.334418074516239	0.539590922332472
FCGR1C	50.5673536423439	0.701725608363013	0.727032123814971	0.965192025739981	0.334448640296285	0.539590922332472
HEATR5B	3004.5271676096	-0.305248963679742	0.316342851351315	-0.964930809644714	0.334579468480724	0.53975144446984
BEND7	920.601612262834	-0.47694596365269	0.494318929230843	-0.964854743464539	0.334617571874946	0.539762364745559
C1orf130	308.911809575687	-0.907263438857506	0.94037758560793	-0.964786329175406	0.33465184464017	0.539767104472992
COQ2	489.491044709069	0.313898869674234	0.325418942222554	0.964599256362768	0.334745572030739	0.539867729969245
PKIA	226.604356622082	-0.453844895257688	0.47055460947896	-0.964489319869218	0.334800660403496	0.539906026597138
FOXO3	6095.01566188767	-0.345826004843427	0.35863401479078	-0.964286683863981	0.334902215129951	0.540019241582752
CTNND2	404.302105594412	0.855677116381143	0.887557731750922	0.964080516422422	0.335005560067521	0.540098176326415
N4BP1	3498.97092892086	-0.180959330906232	0.187704700151965	-0.964063929990715	0.33501387519144	0.540098176326415
WRN	1106.8008313588	-0.26228827722202	0.272109526910754	-0.96390699803776	0.335092555030703	0.540174466868696
FAM181B	33.1242256266519	0.895760686350615	0.929653278548209	0.963542760532698	0.335275216029036	0.540367783618655
C7orf53	47.6658507191071	0.492168397469865	0.510773620715009	0.963574424186005	0.335259334519559	0.540367783618655
C3orf39	1228.78299157737	0.256569453465852	0.266314989644123	0.963405979545897	0.33534382671033	0.540377245922558
GOLGA8DP	1.23353748512641	-1.12453219170181	1.16717464958863	-0.963465229559387	0.335314105213797	0.540377245922558
GRSF1	6033.37879502938	0.24269836125193	0.251985562697048	0.963143914493691	0.335475306361958	0.540538549003002
GALNT9	1.36019668506798	1.06154697071152	1.10235964284533	0.962976989951789	0.335559070736756	0.540622947298108
CTSS	4262.98132068695	-0.346249786899827	0.359770681206705	-0.962418020663807	0.335839665059158	0.540874480950822
PPARGC1A	252.747687441973	-0.698783800288957	0.726109263831502	-0.962367284231639	0.335865141472939	0.540874480950822
GPATCH8	3300.07152874888	-0.264447685751536	0.274788675024949	-0.962367483767394	0.335865041277106	0.540874480950822
PCDHGA12	283.547025699584	-0.582141148797252	0.604914202519269	-0.962353250052363	0.335872188710724	0.540874480950822
DDRGK1	2069.80735426851	0.491000798379346	0.510095767724615	0.962565913004049	0.335765410599959	0.540874480950822
KCNT2	82.1584585447556	-0.658154204990736	0.684017852642659	-0.962188636521693	0.335954856203552	0.540957034301962
USP15	2591.05581561331	-0.231893915936413	0.241054875205845	-0.961996374221391	0.336051425248085	0.540970477036946
TBC1D1	4055.93803902382	0.448850210972815	0.466598738716669	0.961961903727666	0.336068740892931	0.540970477036946
RPL23AP7	244.840189372088	0.488172647366293	0.50746245258269	0.961987719252482	0.336055772865154	0.540970477036946
CCDC160	206.185658729708	0.792662488237052	0.82404035478599	0.961921929712912	0.336088821853558	0.540970477036946
SURF1	1740.80036606465	-0.376542634269637	0.391731307149549	-0.961226808777597	0.336438139562925	0.541482144455848
CAPZA2	7236.27350534491	-0.265618041625064	0.276384363895798	-0.961045834435147	0.336529122537797	0.541528187499646
RPS6KC1	1853.98307666317	0.239899285055234	0.249644083907997	0.960965232180888	0.336569649579489	0.541528187499646
HVCN1	308.780076406524	-0.454880587290395	0.473366662800977	-0.960947660738934	0.336578484967031	0.541528187499646
MALAT1	11496.1610331971	-0.443783712731579	0.461832207509469	-0.960919800558691	0.336592494111153	0.541528187499646
ADAM22	187.581296008128	-0.676578000651032	0.704298034136336	-0.960641614569751	0.336732397034587	0.541652093689214
TATDN3	967.403466015704	-0.386193193944944	0.402015571492222	-0.960642376392169	0.336732013854298	0.541652093689214
UBR1	2932.70524867877	-0.361931715666333	0.376826757516575	-0.960472441106872	0.336817494592755	0.541738390462633
BLVRB	2677.90003756257	-0.403425834626519	0.42023534572098	-0.959999768544881	0.33705533142243	0.541933043944318
CAMK2G	1823.20416906924	-0.37247554529162	0.388000720181758	-0.959986736924444	0.33706189013199	0.541933043944318
PTPN4	789.418190986298	-0.402872289257307	0.419686048107449	-0.959937293779569	0.337086775214624	0.541933043944318
TMEM63A	3811.95322255807	0.333952685159908	0.347817639169113	0.960137289062376	0.336986123455752	0.541933043944318
SMNDC1	1962.2655662019	0.332322123055103	0.34622051388826	0.959856824550718	0.337127278469018	0.541933043944318
ADIPOR2	9941.46319543078	-0.424564830898582	0.442294775689176	-0.959913736799248	0.337098632023968	0.541933043944318
STAT3	20945.4243106532	0.423395268234632	0.441169618457741	0.959710847076811	0.337200762525423	0.542000591141452
INO80C	491.287468169411	0.36208716768118	0.377389793011499	0.959451406440521	0.337331388566449	0.542159964493903
PSMF1	6952.69358509393	0.172046494520912	0.179387165795998	0.95907917245633	0.337518861849607	0.542410664634884
MFSD11	1379.1058107822	-0.222681627105777	0.232214689715274	-0.958947202602964	0.337585343701947	0.542466896512102
LOC654433	598.674244077731	-0.789967941194694	0.823852284549712	-0.958870851012403	0.337623810837334	0.542478105165928
SSFA2	10445.5899286938	0.537589342627608	0.561118524377291	0.9580673588066	0.33802879364559	0.542987579464051
BRD4	3910.00126465747	0.289731173007303	0.302380528909496	0.958167425833232	0.337978340030236	0.542987579464051
OSTCL	12.3253754976766	0.492570506871916	0.514136399542051	0.958054141489799	0.338035458154678	0.542987579464051
MYB	2958.54036580397	0.76716447975387	0.800873052494457	0.957910217311476	0.338108033868154	0.54305351901285
TMEM30B	2378.18155926338	0.603280228724273	0.629855952072199	0.95780666474534	0.338160257839984	0.543086761285807
MAFK	1556.013087999	-0.449090481652802	0.468993857303299	-0.957561542991328	0.338283899095027	0.543216081513931
KIAA0562	2128.21789869731	-0.271405429773987	0.283464139305191	-0.957459488312133	0.338335384799893	0.543216081513931
PDSS2	1081.97190001081	-0.28427795616883	0.296889647566639	-0.957520609084295	0.338304549293562	0.543216081513931
C4orf27	1162.67677311332	0.273739585606078	0.285978952621254	0.957201860825799	0.338465378024025	0.543272885002036
ATP6AP1L	140.401652647779	-0.56648398021166	0.591810609134835	-0.957204841325505	0.338463873945413	0.543272885002036
ZNF618	1615.38783090693	0.281152185315243	0.293684682901025	0.957326689761325	0.338402388055424	0.543272885002036
C19orf62	2508.73959739188	0.224756861287528	0.234838732057655	0.957068960976798	0.338532448931442	0.543329913844501
NXPH4	268.419029373159	0.781535415536035	0.816697470482772	0.956946046464486	0.338594488107543	0.543378857102714
C10orf111	20.7376327440295	0.762073865036726	0.796558759726232	0.956707657447195	0.338714832034394	0.543521350407497
GPR180	1393.32242545952	-0.520646995925799	0.544418920014715	-0.956335235211381	0.338902893764645	0.543772470937944
SNX3	9711.37810206489	-0.410872471428024	0.429924929903052	-0.955684220314172	0.339231797092595	0.544148145704167
RTF1	5071.47017946869	0.353474658457386	0.369825495391742	0.955787696797279	0.339179505405776	0.544148145704167
TMEM63C	1161.84982474217	0.852304156788153	0.891779241187802	0.955734465912135	0.339206404908511	0.544148145704167
CCR5	306.799466320694	0.576289580114354	0.603093464963252	0.955556001837075	0.339296599283314	0.544184719187048
KLHL30	170.393609862506	-0.958984627191317	1.00363210685579	-0.955514097885581	0.339317779448977	0.544184719187048
DNAJC5B	20.9377172395965	0.84922292778876	0.889075578088436	0.955175182760771	0.339489113756513	0.544408813402504
RHAG	0.782819053059004	1.15951021683178	1.21406246604414	0.955066357178381	0.339544140936445	0.544446371755674
C15orf26	9.39478827176874	0.756308913565524	0.792061481769571	0.954861372473042	0.339647806089629	0.544561905035364
FBXO4	762.261497755396	0.247106106274188	0.258871766620441	0.954550237363257	0.339805192550426	0.544751361968561
ZNF780A	821.581679165108	-0.319757787455411	0.334999337089903	-0.954502746880356	0.339829219535247	0.544751361968561
MPND	692.768840760462	0.325879858978114	0.341577670454636	0.954043215249907	0.340061767838986	0.545073417027484
OTUD5	3486.43950725456	0.161333733136996	0.169166078588579	0.95370026002298	0.340235388516613	0.545300967862595
GCHFR	377.185853223421	-0.535527026731599	0.56156722510003	-0.953629419231523	0.340271258661095	0.54530772180631
C9orf156	637.707323351293	-0.394064286496594	0.413290423054467	-0.953480324039979	0.340346760738565	0.545377981440235
CLDN18	6.99738082744037	-0.828345584334426	0.868914335815423	-0.95331098842681	0.340432525621337	0.545464671784313
LOC100132832	12.8263090293933	-0.437250457779051	0.458727068291419	-0.953182159944562	0.340497783778761	0.545518491757156
SSSCA1	633.722436540628	0.319147650774105	0.334858498014886	0.953082130709183	0.340548459184608	0.545548940566732
MCF2L2	14.9831933328189	-0.74287632137094	0.779824786985771	-0.952619529115449	0.340782878741828	0.545873709243698
RMND5A	6370.7809115457	-0.31872130484878	0.334686796613278	-0.95229721660354	0.340946269035711	0.546084651827908
SEC16A	9757.14455157974	0.387275651575013	0.406725097454305	0.952180364572962	0.34100551737369	0.546128769271028
SSX6	1.88521582930559	-1.14971298974302	1.20841187592994	-0.951424768858921	0.341388791721459	0.546678856260888
JAKMIP3	89.4826575241992	0.594904430820354	0.625308088749986	0.951378115081783	0.341412465787451	0.546678856260888
DSC3	1112.73848446952	-0.756080109010562	0.794964547053347	-0.951086575889559	0.341560428693329	0.546814121251979
CYBASC3	2591.12382110594	-0.285111884897918	0.299760960961189	-0.951130807639865	0.341537977413075	0.546814121251979
CLTCL1	300.145501702489	-0.529065862928579	0.556609342803926	-0.950515599079606	0.341850331549419	0.547227377685186
SAMD9	1617.85351763757	0.394656478104781	0.415230301816281	0.950452017539408	0.34188262363243	0.547228217310187
MPP2	374.632533513144	0.490847374747112	0.516565670305868	0.950212921537106	0.342004074269424	0.547355070045199
MYO5C	3065.9929940401	-0.381403426048751	0.401405082318391	-0.950170894314249	0.342025425169309	0.547355070045199
PBX2	3036.76176593037	0.384190033304898	0.404440793935231	0.949928986061737	0.342148337302417	0.547500906490611
PHKB	5949.81264496173	-0.374268927006838	0.394258913129983	-0.949297313370937	0.342469419592076	0.547851218858221
C11orf58	8256.41728868664	-0.252690150368523	0.26618607940605	-0.94929889246034	0.34246861669315	0.547851218858221
MIER2	877.00169901265	-0.288614645366595	0.304021485342849	-0.949323186948846	0.342456264144175	0.547851218858221
NANOS1	776.143926341242	-0.343875531588345	0.362260985559384	-0.949248042974738	0.342494472070369	0.547851218858221
OGFRL1	2596.59218498456	0.617753419065651	0.651246364750044	0.948571005540664	0.342838843416008	0.548351152895465
TBX22	1.67511602464529	-0.981175156782343	1.03457533593661	-0.948384445966015	0.34293377479197	0.548403967164966
RALGAPA2	2141.03348397305	-0.453577600553412	0.478265177367115	-0.948380986151637	0.342935535487113	0.548403967164966
SNORA63	2.74846956123662	1.03989709281261	1.09679134883945	0.948126636769114	0.343064989388667	0.548560058220475
RPL27A	26289.3513401525	0.271832165159744	0.286942320860455	0.947340790806319	0.34346515154098	0.549144526214567
FKBP6	1.72724177437176	0.988982222024561	1.0440880872051	0.947221057441567	0.343526147363763	0.549144526214567
