NAME	TITLE	SCORE	
LOC642852		0.7865873	
DNAJC12		0.78635335	
RPL13A		0.7862381	
ABHD12B		0.785756	
FMO5		0.78552127	
RUNX1		0.7854742	
FAM22G		0.7853624	
PTPN7		0.785349	
ARHGAP28		0.7851284	
GSG1		0.7849415	
SORT1		0.7848106	
CD8B		0.7847796	
RPL38		0.78466403	
SLC9A1		0.7846625	
HOXA11AS		0.784614	
OTUD4		0.7843563	
HDAC11		0.7842904	
FAM102A		0.7842075	
NFU1		0.78408104	
DUOXA2		0.78350157	
FAM71F1		0.7834188	
MT1X		0.7832261	
C6orf150		0.7831473	
POLR3C		0.7830541	
DAB2		0.7828903	
PTBP2		0.7827989	
GDPD1		0.78259087	
KIAA1429		0.7823079	
UAP1		0.78206223	
ACTR2		0.78183705	
PDZD9		0.7812578	
PTPN6		0.7812264	
HOXA4		0.78119123	
HCST		0.78104985	
ZNF232		0.7810134	
JAG2		0.7809716	
ZNF496		0.78091556	
SEC23A		0.78078026	
LAT2		0.78061587	
C19orf57		0.7805905	
GLTSCR1		0.78058743	
DUSP27		0.7804841	
SEC31A		0.7803975	
UBL3		0.7801383	
RDH11		0.7800197	
CCDC106		0.77988297	
ERLIN1		0.7790298	
C11orf66		0.7786809	
POU3F3		0.77825415	
RIOK3		0.77825063	
MAP2K6		0.7781561	
ITGA11		0.7781154	
CP		0.77801037	
HNRNPK		0.77797186	
GPI		0.7777495	
C12orf66		0.7777281	
DHRS13		0.7775929	
C8orf42		0.7775412	
PDE6D		0.7775132	
GCC1		0.777447	
BBS7		0.7774459	
SEMA5B		0.7773859	
C2		0.77738404	
CTAGE9		0.77717495	
BRD7		0.77703094	
KCNQ2		0.7768394	
NBR1		0.7762802	
ITGB7		0.77619785	
ATF2		0.77588177	
ADAMTS10		0.7758313	
PPP2R2B		0.77578354	
ZBTB10		0.77567977	
PCNT		0.775261	
SLC7A6OS		0.7749383	
JPH4		0.7749345	
NACAD		0.7749238	
GPR157		0.77461433	
SELENBP1		0.7745548	
SSH3		0.77437174	
FAM66C		0.7743173	
COPB1		0.7738521	
C15orf17		0.77384084	
PRRC1		0.77372015	
ZNF354C		0.7735844	
HDAC1		0.7734151	
HECW1		0.7733222	
HNF1A		0.77314323	
SH3RF3		0.7727858	
COL6A3		0.7725775	
PSMA1		0.7723972	
C6orf41		0.7722113	
PIP5K1P1		0.7719607	
UBA7		0.7718721	
PIM1		0.771742	
PPP1R16A		0.7717196	
SLC35A4		0.7716029	
DPEP3		0.77156013	
FAM96B		0.7714995	
TCEB3		0.77131236	
PRRG2		0.77111393	
ZNF281		0.7710532	
KHDRBS3		0.77102864	
VASP		0.7709815	
EMR4P		0.77089316	
FAAH2		0.7708596	
GABRA2		0.77084327	
RTL1		0.7707226	
TRAFD1		0.7705515	
CCDC70		0.77036434	
STIM2		0.77019936	
RNF122		0.7701179	
APC		0.7698891	
ATP1A1		0.7697794	
PRB3		0.7696623	
STRAP		0.7694961	
PWP1		0.76945764	
TAPBPL		0.76922023	
TSR1		0.7691756	
MRPL11		0.7688991	
CYTL1		0.76889545	
PHLDA1		0.7686593	
HDAC9		0.76842207	
ZNF468		0.7681662	
COX16		0.7681549	
NFE2L1		0.76787966	
NES		0.76784945	
TRNAU1AP		0.76779765	
AKAP13		0.7676733	
MED27		0.7676126	
C16orf57		0.7673698	
PLA1A		0.7673537	
SERAC1		0.7672739	
NEUROG2		0.767186	
FASTK		0.767156	
CYB5RL		0.7669347	
CXCL5		0.7668803	
POLH		0.76686424	
MYCNOS		0.76663953	
ZNF195		0.76658916	
C6orf72		0.76644355	
MEGF10		0.766284	
USP8		0.76622635	
DYNC1I2		0.7652225	
RNPC3		0.76509064	
TSR2		0.76508784	
ERP29		0.7650487	
ZFP36L2		0.7650135	
IDH3G		0.76484853	
GPX1		0.76473117	
LGALS1		0.764687	
PKNOX1		0.7645485	
CCDC112		0.76429534	
OAS2		0.76412255	
ERGIC1		0.7639393	
ZNF321		0.76390994	
IL20RB		0.7634687	
FLVCR2		0.76331717	
CTAG1B		0.7632304	
SNHG12		0.7631077	
ARHGDIA		0.7630217	
RPSA		0.7629817	
RGS9BP		0.76297355	
EEF1A1		0.7626468	
LOC100132724		0.76261336	
ARL4D		0.7623428	
C1RL		0.76231194	
UBE3A		0.76210505	
RPF1		0.7620984	
DPF1		0.761967	
PDCD2		0.7617148	
GPAA1		0.76168936	
AMZ1		0.7613426	
GPKOW		0.76130646	
KLHDC2		0.7612186	
FKBP3		0.76116735	
ANKRD46		0.7611537	
RTEL1		0.7610817	
LOC100134368		0.76093364	
FLJ46111		0.7609247	
CALHM2		0.7606563	
RAP1GAP		0.76023483	
ALG6		0.760196	
PAPD4		0.7601539	
C19orf22		0.7598003	
RNF14		0.7593759	
HOOK2		0.7590003	
TST		0.7589026	
ZFP37		0.7587536	
RGS1		0.7587147	
CYTIP		0.7586129	
CD27		0.7585639	
FAF2		0.7585602	
GPR126		0.7584018	
RAD17		0.7583274	
RABEP2		0.75746065	
SNHG11		0.75734895	
C4orf42		0.7569232	
ICAM5		0.7567943	
HSD17B7P2		0.7566676	
ATP1A4		0.7566218	
C19orf66		0.75647897	
COL24A1		0.7561914	
C6orf195		0.756106	
GALNT8		0.75604486	
NUP107		0.75576776	
UCK1		0.75550264	
DBT		0.75534934	
PSMC3		0.755335	
AGAP7		0.7552944	
JAKMIP1		0.75526625	
GNPDA2		0.7550298	
ANO10		0.7549927	
MAPK8		0.7548056	
UBQLN2		0.7543784	
EBP		0.75418353	
GNLY		0.7540053	
KLF16		0.75380284	
MORN4		0.7537012	
ELF3		0.7535455	
DNTTIP2		0.75349104	
DIRAS3		0.75347763	
NEDD4		0.7533824	
SOSTDC1		0.7529454	
ACTN4		0.7528091	
RNF2		0.7527505	
GATA2		0.7526692	
DCTN4		0.7525553	
BET3L		0.7523702	
C10orf46		0.7523183	
ADAL		0.7522418	
LOC151534		0.75187016	
POC1B		0.75156987	
DHX36		0.7515194	
SLC23A2		0.7514222	
NRIP3		0.75137895	
TCERG1		0.7513695	
ABCC3		0.7512793	
DHX16		0.7509972	
LOC388789		0.75095904	
HAS2		0.75074905	
SPAG7		0.7503687	
HMG20A		0.75027966	
RASA1		0.75001353	
PRDM15		0.74979866	
CBR3		0.74979544	
LNX1		0.74959975	
ZNF383		0.74933994	
SESN3		0.7493044	
NDUFS6		0.74912024	
DBNDD2		0.74899375	
C12orf47		0.7484882	
KIAA0556		0.7484058	
REXO4		0.7481546	
GRID2IP		0.7481304	
PSME2		0.7479834	
GPR6		0.7478652	
MRPS7		0.74767554	
NET1		0.7475663	
RSPO2		0.7474152	
SMPD2		0.7473881	
RARG		0.74708664	
ALG8		0.74682283	
NFATC3		0.7465909	
FAM38A		0.7465355	
ANGPTL3		0.7463738	
DYNLRB1		0.74584854	
TLR6		0.74551576	
NT5M		0.7450692	
CLEC18A		0.74499905	
MGST3		0.7449959	
TNN		0.74485207	
CCNO		0.7444844	
PTENP1		0.7442872	
NME6		0.74427426	
SMC3		0.74418074	
ADAP1		0.7440978	
TUBBP5		0.74388677	
CPOX		0.74330413	
MICALL2		0.74322057	
TCEAL4		0.7430079	
KIAA1712		0.742882	
C20orf3		0.7428799	
CLCN1		0.74280715	
VPS13D		0.7426903	
SCN8A		0.7425985	
FAM160B1		0.7422267	
HSD11B1L		0.7421251	
DPF2		0.7421079	
SYNCRIP		0.74164176	
GRB14		0.74161315	
IL2RA		0.7414608	
ZNF527		0.7414584	
FAM69B		0.7414059	
TTC7B		0.74101967	
SPRYD4		0.7409941	
SIGIRR		0.74065244	
PARP12		0.7405989	
TSEN2		0.74051726	
TBCA		0.74043703	
WDFY3		0.7404107	
FAM182B		0.7403995	
CGB8		0.74001634	
RAC2		0.73987997	
PI4K2B		0.7396444	
ZNF184		0.7395172	
KIAA1598		0.7394119	
CGNL1		0.7393918	
TIAL1		0.73935956	
DUSP11		0.7393383	
MOBKL1A		0.7393198	
TRIM10		0.7392872	
RUNX3		0.7391422	
FAM185A		0.7390974	
ANXA3		0.738981	
ERCC3		0.7388889	
GUK1		0.73876464	
TPRG1L		0.7387186	
CEBPZ		0.7386556	
LOC100130331		0.73861766	
SETD1A		0.73861474	
KRT17		0.7381106	
ZNF678		0.73808736	
HOXA11		0.73807037	
PRPF18		0.7380322	
GABARAPL2		0.737936	
GPR45		0.737933	
AK1		0.7376863	
CD69		0.7375742	
PGK2		0.7374894	
OR1B1		0.73742396	
PCBD2		0.73739105	
ATXN7L1		0.737224	
FAM168B		0.73703027	
SH3RF1		0.7368863	
MTMR3		0.7368768	
TRAPPC9		0.7364935	
CHST10		0.73640347	
TTC35		0.73635644	
SNORD17		0.73620015	
BTN1A1		0.73619026	
TATDN2		0.7359877	
HMGB1		0.73596334	
FHOD1		0.7357235	
CCDC6		0.7353507	
DTWD1		0.73475164	
MOSPD2		0.7345069	
USP12		0.73439705	
MTHFD1		0.73434705	
MS4A2		0.73434675	
NANP		0.7341006	
LUM		0.734073	
GLE1		0.7340702	
ICA1		0.73400784	
HELB		0.7339505	
YIPF6		0.7338507	
LRRC69		0.7337888	
TCF23		0.73361474	
RBM44		0.73333544	
ACOT9		0.7332167	
C2orf74		0.73305565	
FAM126B		0.7325093	
DCTD		0.7321834	
TMEM150C		0.7320642	
SEC22A		0.7316374	
MRP63		0.73161894	
PYGO1		0.73111886	
LOC400794		0.7311145	
ITGB1		0.73103017	
CCDC24		0.7309839	
DPAGT1		0.73092574	
RGS18		0.73085386	
ZXDB		0.73080915	
TBCK		0.73073095	
DPP8		0.73028487	
COL27A1		0.7300099	
CRP		0.7297514	
SLC46A3		0.7294787	
C9orf170		0.72930294	
RIPK3		0.72925717	
HPN		0.7289766	
LOC91316		0.72884023	
EIF1B		0.72876364	
RNF10		0.72867024	
C20orf12		0.7286147	
KLHDC5		0.7285041	
AGAP5		0.72838074	
CCDC116		0.7283735	
VOPP1		0.7283642	
RNF128		0.7283058	
DUSP10		0.72817075	
SPRED3		0.7280956	
FAM129A		0.727615	
E4F1		0.72704625	
MMACHC		0.7268135	
LANCL2		0.7267402	
SCARNA9		0.7266834	
FAM35B		0.726676	
PIGS		0.72659284	
CEBPD		0.7265884	
SFRS15		0.7265671	
RBPMS2		0.7264854	
DYNLL2		0.7262694	
GFOD1		0.7259606	
RPSAP52		0.7258794	
FEV		0.7257868	
CXorf57		0.7253289	
FAM46D		0.72521716	
ACP5		0.7249416	
ZBTB2		0.72459155	
CCDC90A		0.7244573	
TP53BP2		0.7244189	
TCEANC		0.7243987	
LEF1		0.72435427	
LGALS14		0.724353	
ENAM		0.7239084	
CD1C		0.7236896	
SRPR		0.72366476	
IER5		0.7235038	
C5orf30		0.7233694	
MKLN1		0.7232759	
TRIM4		0.7232726	
PLEKHG6		0.72300977	
STUB1		0.72296464	
PBOV1		0.72285664	
COX19		0.7225978	
NARFL		0.7225722	
MGC87042		0.7223945	
MC4R		0.72235024	
LOC91948		0.722336	
ANTXRL		0.7221904	
C20orf94		0.72200733	
C9orf173		0.7217275	
NPEPL1		0.72168094	
SRM		0.7215017	
AUP1		0.72141916	
LARP7		0.72130793	
ZBTB49		0.7212615	
C1orf174		0.72122085	
ZNF131		0.72114587	
C17orf73		0.7210939	
TNIK		0.72106105	
TMX1		0.7210594	
FZD8		0.7208965	
ELAC1		0.72076166	
SDF2		0.7206458	
EMR2		0.72058886	
OMD		0.7202848	
MYH16		0.72005826	
SFTPC		0.72005826	
TRMT61A		0.7200426	
GPNMB		0.7198552	
EPM2AIP1		0.7198467	
C8orf83		0.7195902	
ZNF8		0.71931726	
C11orf75		0.7192831	
C10orf140		0.71882844	
FRMD4A		0.71845376	
BACE1		0.7183953	
REEP6		0.7182925	
UBE2D4		0.7180048	
MAP9		0.7175716	
C9orf23		0.7175685	
IRF2BP1		0.71751803	
TOMM22		0.71743053	
MKNK2		0.71721447	
EIF4B		0.7172107	
MKRN1		0.7170884	
ADAM32		0.7170317	
ZNF451		0.71698123	
GUSBL1		0.71671844	
FBXW4		0.71644914	
ZNF549		0.71622634	
C8orf79		0.7159985	
C4orf29		0.7158583	
KDM5A		0.7156831	
ARNTL2		0.7155953	
DHODH		0.7155465	
GHRH		0.7153157	
PIGW		0.71513146	
FAM120B		0.7150924	
NCOR2		0.7149492	
ABCA11P		0.7149343	
MOCOS		0.7148575	
RABAC1		0.71482176	
SOX10		0.7147799	
INTS1		0.7147086	
MYBBP1A		0.7146392	
RLN2		0.7145477	
RFX6		0.7144048	
DVL2		0.7141399	
POLR3B		0.7140888	
KANK4		0.7136709	
MRPL39		0.71348095	
ZNF746		0.7134615	
ZC3H7A		0.71342754	
N6AMT2		0.7133521	
GYLTL1B		0.7132501	
MYBPC2		0.71322227	
ITGA6		0.71297103	
C3orf66		0.7126322	
GUCY1B3		0.7125712	
STAT1		0.71250975	
TUBB2A		0.7124775	
KCNK2		0.7123117	
TICAM2		0.71226585	
RNASEK		0.712241	
FDX1		0.71219206	
ZNF793		0.7121708	
TTC9		0.7120263	
DPCR1		0.71189344	
TBK1		0.7113584	
CEP350		0.71108913	
PLEKHO1		0.71073246	
SERPINB6		0.7106636	
SF3A3		0.7106548	
EML3		0.71057004	
C14orf19		0.71049744	
STAP2		0.7104638	
TOP2B		0.71019346	
NFATC2IP		0.71009725	
ZCCHC17		0.7099656	
VPS52		0.70970684	
ANO7		0.70965815	
HTRA3		0.7094476	
SNX5		0.70938873	
LRP5L		0.70936865	
IGSF8		0.7092024	
HCG22		0.7090677	
MRGPRX3		0.70904285	
LOC100130386		0.708892	
TIAM1		0.7082524	
GPR108		0.70818526	
ZDHHC20		0.7081136	
C10orf26		0.708059	
WDR89		0.70802176	
PPIEL		0.7079519	
RNF145		0.70778924	
ZNF226		0.70739466	
KLRG1		0.7073038	
LSS		0.7073015	
BRCC3		0.70723796	
SLCO1A2		0.70721394	
NBPF14		0.7072064	
TMEM80		0.70706266	
IMPDH1		0.7069084	
FBF1		0.70686173	
C15orf57		0.7068349	
MT1E		0.70667064	
GOLT1B		0.70662564	
ZNF192		0.70660615	
TNK1		0.7064606	
MAK		0.70645183	
TMEM192		0.7063426	
SLFN5		0.70632005	
C11orf35		0.7062566	
TGDS		0.70616084	
LOC150776		0.7059551	
VWA3A		0.7058557	
IRF8		0.70563763	
C17orf62		0.7053572	
FLJ43390		0.70528316	
DOPEY2		0.70514655	
KRT3		0.7050574	
PPP1CB		0.7050451	
SLC26A7		0.704992	
NEO1		0.7045261	
ABCF1		0.7042704	
ACTG2		0.7040314	
LRPPRC		0.70398915	
C22orf46		0.7037409	
C21orf82		0.70354325	
LEO1		0.703513	
SEC14L5		0.70319474	
LOC647946		0.7029547	
KLF5		0.70278895	
LEPREL1		0.7025852	
HBM		0.70232666	
UBE2J2		0.70212525	
MEIS2		0.70208204	
ZFP62		0.70195335	
PARP10		0.7019333	
KIAA0040		0.701846	
ARHGAP32		0.70174235	
C5orf25		0.7016993	
C10orf91		0.7015224	
C2orf83		0.70089954	
EEA1		0.7006431	
SCAND1		0.70053667	
LOC158572		0.700476	
AKNA		0.7004101	
MAOB		0.700136	
WDR70		0.70009285	
VRK3		0.69999015	
NMBR		0.699962	
SPCS1		0.69986516	
KIAA1383		0.69974834	
FBN3		0.6995812	
ZNF354B		0.6992772	
PPP3R2		0.69912773	
CXXC4		0.6990979	
NUP43		0.6990593	
THBS4		0.69893897	
LOC157627		0.6987927	
SCPEP1		0.69876367	
CNPY3		0.69875956	
CCDC127		0.69859326	
PADI2		0.69857675	
SLU7		0.69852614	
TRMT1		0.69840944	
DNAJA4		0.6983049	
RAP1GAP2		0.69817907	
STK19		0.6980314	
COL21A1		0.69794005	
SPAST		0.6978064	
LRRC6		0.6974087	
AK5		0.69723696	
C8orf55		0.69722515	
C6orf141		0.6970575	
C2orf86		0.69701064	
ZNF75D		0.6967281	
PSMD8		0.69669133	
C5orf45		0.69636315	
PSMA3		0.69629943	
CLEC1B		0.6962313	
HTN3		0.6962313	
ZNF347		0.6962216	
FRG2B		0.69618005	
DKFZP434L187		0.69614965	
NARS		0.6960143	
C9orf142		0.69594777	
STXBP2		0.6957218	
LOC400043		0.69568527	
PTGES2		0.6955397	
LOC389493		0.695135	
SLC44A4		0.69507974	
CEP78		0.694977	
NIPA1		0.6949299	
TXNDC12		0.6948449	
C6orf168		0.6945437	
HOMER1		0.69453317	
ZNF250		0.6944704	
RAB11FIP4		0.6944689	
CTDSPL2		0.69401324	
FLCN		0.69398236	
STAC3		0.69395953	
LOC642826		0.69392604	
RNF186		0.69373155	
KPNA5		0.69372165	
C19orf76		0.6936232	
RPAP2		0.6935717	
TP53INP1		0.6934063	
MTHFS		0.6933203	
PBRM1		0.69325507	
KLHL9		0.6930677	
NDUFA12		0.69269687	
LOC154761		0.6926905	
ZNF609		0.69267946	
C2orf51		0.69262856	
FAM75A6		0.69262856	
ITLN2		0.69249976	
FAM150B		0.6923681	
TRNT1		0.6921043	
VCX3B		0.69209903	
C1orf69		0.6920803	
CD200		0.6917696	
C1orf168		0.6916756	
ENTPD4		0.6912836	
LSM1		0.69124883	
SNCB		0.6911993	
ZNF669		0.6911127	
ZBED2		0.6910103	
ADCK4		0.69094044	
LOC255167		0.690934	
LRRC37A4		0.6908795	
FAM174B		0.6908698	
IFT74		0.69072765	
ARL6IP4		0.69053537	
ABL2		0.6902169	
ZNF565		0.69006526	
DDX28		0.6900204	
FAM83A		0.6899403	
OR2A9P		0.6898599	
CR1L		0.6896441	
ZC3H4		0.68939996	
VEZT		0.6893163	
TRIM58		0.68929917	
SUCLG2		0.68924654	
SALL3		0.6891928	
ZNF641		0.689172	
IFT140		0.68896455	
LOC100128788		0.6887538	
KRT2		0.68864924	
NFYC		0.688269	
WDR52		0.6882609	
TRPV3		0.68774056	
TBCEL		0.68734324	
FMN2		0.6871062	
AARS2		0.686927	
C9orf153		0.68671334	
HIST1H2BL		0.6866223	
ZNF493		0.6863905	
SNX2		0.68638796	
SLC6A11		0.6859936	
ABI1		0.68583363	
GABRR2		0.68580014	
TLK2		0.68579143	
RBM39		0.68577063	
NRXN2		0.6857372	
TUSC3		0.6855332	
SLC22A14		0.68535066	
COL28A1		0.6853207	
BZRAP1		0.6852498	
MEF2D		0.6850629	
C10orf90		0.68483174	
FOXO4		0.6848269	
PARD3		0.68477494	
SCG5		0.68469816	
TBC1D12		0.684533	
ABRA		0.6841873	
SCGBL		0.6841859	
HARBI1		0.6841543	
CDH6		0.6841384	
SUV420H1		0.68411463	
SLC25A4		0.683976	
POLRMT		0.68395275	
TP53I11		0.6839126	
FAM186B		0.68374234	
POLR2L		0.68349975	
ZDHHC15		0.6831854	
INPP5E		0.68307686	
INADL		0.68290234	
ITPRIPL2		0.6828957	
FAF1		0.68268406	
KIAA2018		0.6826801	
FSTL3		0.6823361	
GTF3C6		0.68226516	
ZNF562		0.68213034	
CTTNBP2		0.6818939	
LOC100134229		0.6818677	
NID1		0.6817985	
PDXK		0.6817527	
GUCY1A2		0.6815204	
C21orf56		0.68131584	
MBTPS1		0.68124706	
KMO		0.6805447	
ZBTB1		0.6804805	
POU2F3		0.6803876	
RP2		0.6802664	
SHROOM1		0.680091	
SMAD2		0.6800062	
AQR		0.6799082	
FEZF2		0.67990506	
C1orf185		0.6797136	
FAM176B		0.67967576	
C1orf227		0.67938006	
GADD45GIP1		0.6793375	
DCAKD		0.6792496	
PPP2CA		0.6790059	
FNDC7		0.6787684	
HES2		0.6783057	
VAT1L		0.67813456	
TBC1D22B		0.6778821	
GEMIN8		0.67786115	
LOC100129550		0.6777777	
ZNF619		0.6777577	
ANKRD32		0.67767537	
ADAMTSL2		0.67744106	
TMEM50A		0.6770748	
SLC26A11		0.6768857	
NRBP2		0.6766483	
SURF2		0.67599666	
DDX18		0.67571527	
CLEC16A		0.6755805	
ZNF708		0.67537796	
OSGEPL1		0.6753347	
UGT1A1		0.6750533	
CCDC64B		0.6749507	
DNAJC8		0.674878	
LOC646214		0.67480624	
AGR2		0.6746499	
IRF4		0.6746197	
ARIH1		0.6745684	
CSTL1		0.67422533	
LANCL1		0.67411125	
PAX6		0.6740679	
RNF213		0.67404747	
KRT14		0.673986	
AP1B1		0.67396796	
SHISA7		0.6735957	
FAM86B2		0.6734069	
MPDU1		0.6732882	
WNK3		0.67316693	
POLR2C		0.6731573	
C17orf95		0.6731228	
ACTR1A		0.6728637	
NXPH3		0.67273885	
YTHDF2		0.6726922	
ZDHHC3		0.6726007	
ADAM20		0.67252684	
LMAN1		0.6722889	
DDX6		0.6721849	
INSC		0.6721024	
LOC100128811		0.67199224	
RPSAP58		0.67192316	
TNFRSF10D		0.6716298	
C10orf57		0.671564	
SLC9A10		0.67128026	
S100A13		0.67113507	
KPNA1		0.6710761	
PGAP2		0.6710475	
C1orf103		0.6710388	
KRT78		0.67100406	
ERI2		0.6708951	
HAS1		0.67077625	
KLHL14		0.6707356	
APEH		0.6706363	
ZNF271		0.6704265	
RGS12		0.6703589	
TMEM114		0.6703104	
TAB3		0.6702155	
SLFN14		0.6702042	
CLDN15		0.6701748	
RAD21L1		0.6700754	
MMAA		0.6699545	
MKKS		0.6699396	
OAT		0.66988814	
TACO1		0.669834	
CLASP1		0.6697952	
PTPRK		0.66971	
SIPA1L2		0.66935796	
CA5A		0.6693548	
MID2		0.66926897	
C2orf80		0.6691958	
IDE		0.66907454	
CC2D2B		0.6690474	
SPATA7		0.66890895	
PABPC1L2A		0.6687518	
GOLGA2B		0.66854507	
LDLRAD3		0.6678837	
GPR162		0.6676864	
MFSD4		0.66767716	
CPSF2		0.66757196	
GALNT11		0.6675675	
FLNC		0.66740537	
ARPC2		0.6672656	
LOC441089		0.6670473	
FDFT1		0.66646034	
TBCC		0.66645086	
PTGR1		0.6663228	
IFITM3		0.6659905	
TMEM194B		0.66595155	
CCDC111		0.665181	
TSHB		0.6649083	
RPRD2		0.6648231	
ZNF623		0.66476697	
ATP5SL		0.66465765	
DMRTC2		0.6645296	
RHOB		0.66433984	
PIK3R5		0.66412693	
SERPINB1		0.6640059	
HAT1		0.66400397	
HTR2B		0.6639281	
MTMR9		0.66372705	
ADAMTS18		0.663719	
BRD8		0.6636217	
PPM1B		0.66357714	
ZNF704		0.6634269	
LCORL		0.66306293	
EEF1D		0.6630517	
SELO		0.66304815	
HOXA5		0.6629174	
CD164L2		0.66289204	
KLF6		0.66269517	
FGF13		0.6626535	
OSBPL10		0.66256136	
EPS8L1		0.6624645	
ZBTB24		0.6624224	
RBMX		0.66238725	
C20orf201		0.6623224	
ACPT		0.662305	
IRGQ		0.6622569	
LYPD2		0.66216516	
ZNF544		0.66165155	
CDYL		0.6616263	
ZNF207		0.6614701	
SNORA49		0.6612002	
CYC1		0.66117257	
ZNF600		0.66101575	
ANP32A		0.66097033	
NPC1		0.6607667	
FILIP1L		0.6605959	
NCRNA00201		0.6604477	
RNF212		0.6604114	
PSMD2		0.6604074	
KIAA1529		0.6603594	
TEPP		0.6602883	
CBLN4		0.6601656	
C4orf35		0.6601391	
IL28A		0.6601391	
MTG1		0.6601276	
PIPOX		0.6597908	
RAD9B		0.6597801	
C9orf69		0.65977	
RASGEF1C		0.65959984	
PTRH1		0.6595312	
KIAA0232		0.6594528	
GTF2IRD2B		0.6591131	
MRPS16		0.65904444	
GMPPA		0.6589355	
ROBO1		0.65875316	
LMBRD1		0.6587446	
ZNF826		0.65854514	
MCART1		0.65849584	
RPE		0.6583111	
SFRS2		0.6582609	
SPATA4		0.65812427	
SNX8		0.6579028	
BARX1		0.6578873	
RHO		0.65780354	
TMC1		0.6577924	
GPD2		0.65756655	
CXorf65		0.6574816	
MRPS11		0.657302	
EIF2AK4		0.65720475	
P2RY10		0.65712214	
CDKAL1		0.65709466	
C7orf16		0.6569051	
FUT3		0.65690315	
AFARP1		0.65676254	
KDM4DL		0.6565526	
DEF8		0.65654635	
SCNN1D		0.6564493	
HGF		0.65640813	
GRIPAP1		0.65628934	
DIS3L		0.656279	
PLCH2		0.6562519	
TMEM201		0.6562039	
ZNF626		0.65601254	
OR51E1		0.6560059	
KCNIP4		0.65594316	
FLT1		0.65590227	
TMEM160		0.655795	
PCDHB18		0.6557136	
CDK9		0.6555877	
ADORA2B		0.6555267	
MTRR		0.6554168	
HHLA3		0.6551468	
CLIP4		0.6551202	
CARS2		0.65491515	
PCDHGC5		0.65490335	
ISOC2		0.65489733	
KCNJ11		0.6548684	
LOC220930		0.65474606	
CRYZ		0.6546886	
UNC13B		0.65460163	
EML5		0.6544353	
ZNF484		0.6544277	
RALBP1		0.65434694	
RAX2		0.65433085	
WDR45L		0.6543203	
API5		0.65416414	
ARSH		0.6541084	
SHC3		0.6540872	
DISC1		0.65401655	
DYSFIP1		0.6539433	
MIR17HG		0.65387577	
SP9		0.6537959	
C1orf190		0.65374875	
MUC20		0.65351766	
LOC149837		0.6533187	
C8orf41		0.6530336	
DDX60L		0.6528938	
NCRNA00093		0.65268666	
PQLC1		0.65236217	
MAVS		0.65208364	
NYX		0.65186733	
C3orf36		0.6517589	
C6orf163		0.65152913	
TMEM59		0.6512131	
HS6ST2		0.65118283	
BCL2L1		0.6511784	
HSPA13		0.65109146	
SFN		0.6509915	
APIP		0.6508368	
VLDLR		0.65083516	
TKTL2		0.650748	
SLC7A13		0.65068	
MGC2752		0.65051043	
SCARF2		0.65046716	
C15orf61		0.65045744	
VMA21		0.6503875	
NUDT13		0.65037084	
SLC17A5		0.6502788	
TGS1		0.6502334	
IQCF1		0.6501558	
PSMG4		0.65015167	
NME5		0.6498066	
HIST1H2AL		0.64961785	
STK36		0.64958423	
C1orf53		0.64943963	
MRPL44		0.6494121	
YTHDC1		0.6493878	
RPS10		0.6493733	
LOC649330		0.6493678	
ZNF132		0.64935064	
LOC400891		0.64925706	
LOC285780		0.6489659	
PPFIA1		0.64894193	
LOC116437		0.6485695	
IFIT3		0.6481617	
MYL2		0.64813715	
MYO5A		0.64806986	
CXCR5		0.64800656	
NTN3		0.64787585	
MTHFR		0.6477769	
GATA4		0.64776504	
PCDHA7		0.64731544	
PSMB11		0.6472201	
ZC3H18		0.6471127	
LOC254559		0.6470666	
CCDC109A		0.646948	
CBR1		0.6468609	
PPIP5K2		0.64684194	
ING3		0.6467858	
DUOX2		0.64676785	
DENND4B		0.64658374	
MAP1A		0.64646035	
WNT5A		0.64620954	
RPS5		0.64617324	
NUCKS1		0.64612925	
POMZP3		0.64609134	
IQSEC2		0.6460868	
PTPRZ1		0.64608514	
APPBP2		0.64595675	
PSTPIP2		0.645792	
LOC399959		0.6456637	
ZC3HAV1L		0.6452199	
PEX2		0.6451252	
COQ10B		0.6449084	
DAP		0.64486665	
RALGPS2		0.64478683	
LTA		0.6446935	
PRRX2		0.6446324	
MTUS2		0.6445767	
C8orf58		0.6442469	
ZDHHC5		0.6441889	
IL2RG		0.6441806	
MAGT1		0.64383024	
SGMS2		0.64343864	
C5orf43		0.643329	
DPY19L2P4		0.64314216	
SDHB		0.6430254	
CLEC6A		0.6429359	
GOLGA6L1		0.6427237	
C18orf19		0.6427088	
JMY		0.64257336	
POU1F1		0.64243436	
TXNRD1		0.6423947	
SPTLC3		0.64231086	
ANAPC1		0.642296	
CRIP2		0.6421154	
DHX30		0.64207315	
APOL1		0.64193743	
SLC10A3		0.6418807	
PRLHR		0.6418631	
CCDC63		0.6418039	
PHOX2B		0.6418039	
PIWIL3		0.6418039	
TRIM48		0.6418039	
FBLIM1		0.641625	
NPHP4		0.6412744	
ADARB1		0.6410981	
TMEM91		0.64071697	
YWHAG		0.6404934	
EIF3E		0.6403372	
TCTN2		0.6403228	
ENTPD8		0.6402761	
MED6		0.6401894	
LCE3A		0.6399775	
PSG3		0.6399775	
MRI1		0.639953	
VCP		0.63986176	
BICD2		0.6398129	
ZER1		0.63977665	
